"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"2392","026150","특수건설","KOSDAQ","건설",7250,-100,-1.36,127210899750
"2393","322180","티라유텍","KOSDAQ","소프트웨어",8330,10,0.12,136419785250
"2394","117730","티로보틱스","KOSDAQ","기계·장비",28200,-350,-1.23,465183139200
"2395","033830","티비씨","KOSDAQ","방송서비스",935,2,0.21,9.35e+10
"2396","057680","티사이언티픽","KOSDAQ","디지털컨텐츠",3385,-50,-1.46,228073304630
"2397","204610","티쓰리","KOSDAQ","디지털컨텐츠",1396,6,0.43,93629329120
"2398","064760","티씨케이","KOSDAQ","반도체",95600,0,0,1.11613e+12
"2399","246710","티앤알바이오팹","KOSDAQ","제약",12480,20,0.16,264568736640
"2400","340570","티앤엘","KOSDAQ","제약",44350,850,1.95,360476800000
"2401","043220","티에스넥스젠","KOSDAQ","기계·장비",600,-10,-1.64,65279795400
"2402","277880","티에스아이","KOSDAQ","기계·장비",12150,0,0,244897319700
"2403","131290","티에스이","KOSDAQ","반도체",43600,700,1.63,482278304400
"2404","425420","티에프이","KOSDAQ","반도체",28100,450,1.63,319806100000
"2405","356860","티엘비","KOSDAQ","일반전기전자",25200,150,0.6,247782276000
"2406","062860","티엘아이","KOSDAQ","반도체",5800,0,0,57261776000
"2407","321550","티움바이오","KOSDAQ","기타서비스",7470,-200,-2.61,182884312350
"2408","425040","티이엠씨","KOSDAQ","반도체",39200,-900,-2.24,416543668800
"2409","104480","티케이케미칼","KOSDAQ","화학",2025,27,1.35,184063253850
"2410","081150","티플랙스","KOSDAQ","금속",3790,20,0.53,91977243580
"2411","130740","티피씨글로벌","KOSDAQ","운송장비·부품",3320,100,3.11,37438574280
"2412","084730","팅크웨어","KOSDAQ","통신장비",15850,130,0.83,176084370400
"2413","058530","파나케이아","KOSDAQ","기계·장비",1620,0,0,32527053360
"2414","440110","파두","KOSDAQ","반도체",37750,-1100,-2.83,1830699877750
"2415","034230","파라다이스","KOSDAQ","오락·문화",16650,-190,-1.13,1527788598750
"2416","033540","파라텍","KOSDAQ","기계·장비",760,-14,-1.81,55613288040
"2417","388870","파로스아이바이오","KOSDAQ","기타서비스",16290,-410,-2.46,210449890980
"2418","043200","파루","KOSDAQ","IT부품",734,1,0.14,30684367210
"2419","214450","파마리서치","KOSDAQ","제약",121900,-2800,-2.25,1257090093000
"2420","208340","파멥신","KOSDAQ","제약",1777,-288,-13.95,46408203080
"2421","177830","파버나인","KOSDAQ","일반전기전자",5260,1210,29.88,75158840780
"2422","037070","파세코","KOSDAQ","일반전기전자",10480,40,0.38,2.096e+11
"2423","150900","파수","KOSDAQ","소프트웨어",7460,-20,-0.27,86945718120
"2424","037030","파워넷","KOSDAQ","일반전기전자",3380,-20,-0.59,65984535760
"2425","047310","파워로직스","KOSDAQ","IT부품",8320,200,2.46,296949519360
"2426","368770","파이버프로","KOSDAQ","의료·정밀기기",3845,35,0.92,126324495125
"2427","170790","파이오링크","KOSDAQ","통신장비",13300,50,0.38,91189189000
"2428","049120","파인디앤씨","KOSDAQ","IT부품",1225,-33,-2.62,42838466825
"2429","038950","파인디지털","KOSDAQ","통신장비",5160,0,0,52687547400
"2430","441270","파인엠텍","KOSDAQ","IT부품",8180,140,1.74,297923019260
"2431","106240","파인테크닉스","KOSDAQ","일반전기전자",1896,26,1.39,30190116072
"2432","131760","파인텍","KOSDAQ","IT부품",1136,-8,-0.7,49338278288
"2433","065690","파커스","KOSDAQ","IT부품",1600,16,1.01,22478929600
"2434","140860","파크시스템스","KOSDAQ","의료·정밀기기",172400,-2600,-1.49,1200586531600
"2435","091700","파트론","KOSDAQ","IT부품",8040,10,0.12,473702440560
"2436","032800","판타지오","KOSDAQ","오락·문화",303,-1,-0.33,35688944082
"2437","318010","팜스빌","KOSDAQ","음식료·담배",8280,-220,-2.59,65654918640
"2438","027710","팜스토리","KOSDAQ","음식료·담배",1776,-21,-1.17,197875881600
"2439","225590","패션플랫폼","KOSDAQ","섬유·의류",1417,18,1.29,37744222321
"2440","054300","팬스타엔터프라이즈","KOSDAQ","기계·장비",710,7,1,47169589820
"2441","068050","팬엔터테인먼트","KOSDAQ","오락·문화",3975,40,1.02,110083952100
"2442","222110","팬젠","KOSDAQ","제약",5700,40,0.71,60862491000
"2443","271830","팸텍","KOSDAQ","반도체",4200,-35,-0.83,120635953200
"2444","263750","펄어비스","KOSDAQ","디지털컨텐츠",48150,-1150,-2.33,3093534218250
"2445","251970","펌텍코리아","KOSDAQ","화학",26750,-200,-0.74,3.317e+11
"2446","168360","펨트론","KOSDAQ","기계·장비",21750,-550,-2.47,231510088500
"2447","087010","펩트론","KOSDAQ","제약",38500,-2000,-4.94,794133840500
"2448","119500","포메탈","KOSDAQ","금속",3815,0,0,45197190080
"2449","389140","포바이포","KOSDAQ","디지털컨텐츠",8730,-310,-3.43,96023321550
"2450","022100","포스코DX","KOSDAQ","기타서비스",54200,100,0.18,8240282311800
"2451","009520","포스코엠텍","KOSDAQ","금속",31700,750,2.42,1320073685100
"2452","189690","포시에스","KOSDAQ","소프트웨어",2265,-20,-0.88,61884259785
"2453","318020","포인트모바일","KOSDAQ","일반전기전자",18100,0,0,229187123200
"2454","256630","포인트엔지니어링","KOSDAQ","금속",1789,54,3.11,103756761808
"2455","331380","포커스에이치엔에스","KOSDAQ","일반전기전자",2520,55,2.23,48002426640
"2456","234100","폴라리스세원","KOSDAQ","운송장비·부품",1852,-1,-0.05,100645547296
"2457","041020","폴라리스오피스","KOSDAQ","소프트웨어",4640,-190,-3.93,230726310720
"2458","114630","폴라리스우노","KOSDAQ","화학",721,-11,-1.5,45942063762
"2459","290720","푸드나무","KOSDAQ","유통",8390,-50,-0.59,112451656620
"2460","005670","푸드웰","KOSDAQ","음식료·담배",5050,40,0.8,5.05e+10
"2461","094940","푸른기술","KOSDAQ","정보기기",9030,420,4.88,75503315580
"2462","007330","푸른저축은행","KOSDAQ","금융",9010,-10,-0.11,135896028000
"2463","093380","풍강","KOSDAQ","금속",3995,10,0.25,39467855435
"2464","023900","풍국주정","KOSDAQ","음식료·담배",11670,-130,-1.1,1.47042e+11
"2465","371950","풍원정밀","KOSDAQ","IT부품",8660,540,6.65,182210626080
"2466","370090","퓨런티어","KOSDAQ","의료·정밀기기",32100,950,3.05,262636743000
"2467","220100","퓨쳐켐","KOSDAQ","제약",12150,-200,-1.62,268541183250
"2468","035200","프럼파스트","KOSDAQ","화학",3620,-15,-0.41,35224735800
"2469","334970","프레스티지바이오로직스","KOSDAQ","제약",4780,105,2.25,292096091820
"2470","321260","프로이천","KOSDAQ","일반전기전자",3675,-40,-1.08,103605908700
"2471","303360","프로테옴텍","KOSDAQ","의료·정밀기기",3555,-130,-3.53,45769611825
"2472","053610","프로텍","KOSDAQ","반도체",44750,-1350,-2.93,4.9225e+11
"2473","377220","프롬바이오","KOSDAQ","음식료·담배",7420,0,0,105030100000
"2474","335810","프리시젼바이오","KOSDAQ","의료·정밀기기",6280,-220,-3.38,72939223280
"2475","053160","프리엠스","KOSDAQ","일반전기전자",7980,-50,-0.62,4.788e+10
"2476","405000","플라즈맵","KOSDAQ","의료·정밀기기",5320,-10,-0.19,102537914080
"2477","041590","플래스크","KOSDAQ","건설",1040,-4,-0.38,136697457520
"2478","367000","플래티어","KOSDAQ","소프트웨어",10380,-190,-1.8,86701098660
"2479","075130","플랜티넷","KOSDAQ","컴퓨터서비스",2375,-10,-0.42,39478010000
"2480","237820","플레이디","KOSDAQ","기타서비스",4950,0,0,63494343000
"2481","023770","플레이위드","KOSDAQ","디지털컨텐츠",6380,-120,-1.85,55932311600
"2482","300080","플리토","KOSDAQ","디지털컨텐츠",31000,-250,-0.8,162190326000
"2483","032580","피델릭스","KOSDAQ","반도체",1643,-70,-4.09,54435981152
"2484","051380","피씨디렉트","KOSDAQ","유통",6890,-90,-1.29,52846548040
"2485","241820","피씨엘","KOSDAQ","제약",3265,-335,-9.31,39102410540
"2486","237750","피앤씨테크","KOSDAQ","일반전기전자",5660,-20,-0.35,36770756000
"2487","319660","피에스케이","KOSDAQ","반도체",20150,0,0,583679287100
"2488","031980","피에스케이홀딩스","KOSDAQ","반도체",22300,-2150,-8.79,480841408500
"2489","002230","피에스텍","KOSDAQ","의료·정밀기기",4010,-55,-1.35,77676398730
"2490","057880","피에이치씨","KOSDAQ","유통",1740,0,0,206724832500
"2491","043370","피에이치에이","KOSDAQ","운송장비·부품",9490,120,1.28,1.9929e+11
"2492","239890","피엔에이치테크","KOSDAQ","화학",22750,900,4.12,209450878000
"2493","347740","피엔케이피부임상연구센타","KOSDAQ","기타서비스",2920,-20,-0.68,87630881920
"2494","137400","피엔티","KOSDAQ","기계·장비",68100,600,0.89,1548675583800
"2495","147760","피엠티","KOSDAQ","의료·정밀기기",5400,-20,-0.37,58427276400
"2496","128660","피제이메탈","KOSDAQ","금속",3805,10,0.26,94376819045
"2497","006140","피제이전자","KOSDAQ","의료·정밀기기",6560,-90,-1.35,9.84e+10
"2498","376180","피코그램","KOSDAQ","기타제조",5810,-10,-0.17,107001944980
"2499","304840","피플바이오","KOSDAQ","제약",7220,-100,-1.37,90270844140
"2500","062970","피피아이","KOSDAQ","일반전기전자",2455,60,2.51,22851594175
"2501","087600","픽셀플러스","KOSDAQ","반도체",6550,-200,-2.96,53490954900
"2502","291810","핀텔","KOSDAQ","소프트웨어",5850,-160,-2.66,66361885200
"2503","378340","필에너지","KOSDAQ","기계·장비",66200,1100,1.69,702013994200
"2504","161580","필옵틱스","KOSDAQ","IT부품",12180,330,2.78,283570411740
"2505","347770","핌스","KOSDAQ","IT부품",4185,-95,-2.22,95656720770
"2506","163730","핑거","KOSDAQ","소프트웨어",9550,-240,-2.45,89209138050
"2507","417180","핑거스토리","KOSDAQ","디지털컨텐츠",3830,15,0.39,51101307740
"2508","446750","하나26호스팩","KOSDAQ","금융",2075,0,0,12512250000
"2509","448370","하나27호스팩","KOSDAQ","금융",2150,0,0,1.2083e+10
"2510","454750","하나28호스팩","KOSDAQ","금융",2005,-5,-0.25,14440010000
"2511","454640","하나29호스팩","KOSDAQ","금융",2040,-25,-1.21,11018040000
"2512","406760","하나금융21호스팩","KOSDAQ","금융",2075,-15,-0.72,15375750000
"2513","418170","하나금융22호스팩","KOSDAQ","금융",2145,0,0,12891450000
"2514","427950","하나금융23호스팩","KOSDAQ","금융",2360,0,0,11398800000
"2515","430230","하나금융24호스팩","KOSDAQ","금융",2125,-10,-0.47,17008500000
"2516","435620","하나금융25호스팩","KOSDAQ","금융",9760,0,0,41987520000
"2517","299030","하나기술","KOSDAQ","기계·장비",115200,600,0.52,930384345600
"2518","067310","하나마이크론","KOSDAQ","반도체",27650,-350,-1.25,1325039263100
"2519","372290","하나머스트7호스팩","KOSDAQ","금융",2405,0,0,10351120000
"2520","166090","하나머티리얼즈","KOSDAQ","반도체",50400,-1200,-2.33,995534769600
"2521","136480","하림","KOSDAQ","음식료·담배",2820,0,0,299511359640
"2522","003380","하림지주","KOSDAQ","금융",7190,60,0.84,805320414990
"2523","101670","하이드로리튬","KOSDAQ","금속",14850,-850,-5.41,331650262350
"2524","365590","하이딥","KOSDAQ","반도체",2220,-150,-6.33,310285914600
"2525","149980","하이로닉","KOSDAQ","의료·정밀기기",11210,300,2.75,171936547430
"2526","013030","하이록코리아","KOSDAQ","금속",28350,50,0.18,364469017500
"2527","126700","하이비젼시스템","KOSDAQ","의료·정밀기기",19370,-20,-0.1,289428709440
"2528","106080","하이소닉","KOSDAQ","IT부품",7800,-200,-2.5,115272580800
"2529","377400","하이제6호스팩","KOSDAQ","금융",2270,0,0,12275025000
"2530","400840","하이제7호스팩","KOSDAQ","금융",2095,-5,-0.24,10726400000
"2531","450050","하이제8호스팩","KOSDAQ","금융",2060,5,0.24,10328840000
"2532","221840","하이즈항공","KOSDAQ","운송장비·부품",3275,-10,-0.3,61244337275
"2533","106190","하이텍팜","KOSDAQ","제약",15680,20,0.13,111152101760
"2534","373200","하인크코리아","KOSDAQ","기타제조",6450,220,3.53,122079150000
"2535","066130","하츠","KOSDAQ","일반전기전자",5030,-50,-0.98,6.4384e+10
"2536","004590","한국가구","KOSDAQ","유통",4280,-5,-0.12,6.42e+10
"2537","039340","한국경제TV","KOSDAQ","방송서비스",6630,50,0.76,1.5249e+11
"2538","034950","한국기업평가","KOSDAQ","기타서비스",79200,200,0.25,359608708800
"2539","222980","한국맥널티","KOSDAQ","음식료·담배",4710,-40,-0.84,51958284930
"2540","256840","한국비엔씨","KOSDAQ","제약",3980,-30,-0.75,270291523140
"2541","025550","한국선재","KOSDAQ","금속",4165,-35,-0.83,99581809670
"2542","017890","한국알콜","KOSDAQ","화학",11950,-410,-3.32,258188832000
"2543","080720","한국유니온제약","KOSDAQ","제약",4925,5,0.1,38925860400
"2544","063570","한국전자금융","KOSDAQ","기타서비스",6130,40,0.66,209325572640
"2545","041460","한국전자인증","KOSDAQ","소프트웨어",4240,-110,-2.53,8.056e+10
"2546","101680","한국정밀기계","KOSDAQ","기계·장비",2905,-50,-1.69,24413620000
"2547","039740","한국정보공학","KOSDAQ","유통",3080,-5,-0.16,24696662760
"2548","053300","한국정보인증","KOSDAQ","소프트웨어",4920,-25,-0.51,205539548520
"2549","025770","한국정보통신","KOSDAQ","통신서비스",8990,-230,-2.49,336623996290
"2550","436610","한국제11호스팩","KOSDAQ","금융",2055,10,0.49,12371100000
"2551","458610","한국제12호스팩","KOSDAQ","금융",2060,0,0,8713800000
"2552","023760","한국캐피탈","KOSDAQ","금융",572,-1,-0.17,180528677472
"2553","054040","한국컴퓨터","KOSDAQ","IT부품",5050,80,1.61,81160014500
"2554","021650","한국큐빅","KOSDAQ","화학",3000,-70,-2.28,49051689000
"2555","053590","한국테크놀로지","KOSDAQ","유통",334,0,0,52484809098
"2556","032300","한국파마","KOSDAQ","제약",16850,-200,-1.17,183777911850
"2557","037230","한국팩키지","KOSDAQ","종이·목재",2210,15,0.68,65858722670
"2558","030520","한글과컴퓨터","KOSDAQ","소프트웨어",13940,40,0.29,337065631360
"2559","052600","한네트","KOSDAQ","통신서비스",4860,-45,-0.92,56199582000
"2560","256150","한독크린텍","KOSDAQ","기계·장비",7790,50,0.65,65397050000
"2561","092460","한라IMS","KOSDAQ","운송장비·부품",5930,80,1.37,101460402400
"2562","047080","한빛소프트","KOSDAQ","디지털컨텐츠",2180,-45,-2.02,54112749160
"2563","114810","한솔아이원스","KOSDAQ","IT부품",8940,-180,-1.97,262408435560
"2564","070590","한솔인티큐브","KOSDAQ","컴퓨터서비스",1841,-73,-3.81,25552198161
"2565","226440","한송네오텍","KOSDAQ","기계·장비",1530,0,0,90418067280
"2566","042520","한스바이오메드","KOSDAQ","제약",19300,-160,-0.82,233840035200
"2567","078350","한양디지텍","KOSDAQ","반도체",13520,-230,-1.67,206104044640
"2568","045100","한양이엔지","KOSDAQ","기타서비스",15450,-40,-0.26,2.781e+11
"2569","024740","한일단조","KOSDAQ","운송장비·부품",2360,0,0,74416808560
"2570","005860","한일사료","KOSDAQ","음식료·담배",4995,-75,-1.48,196821406575
"2571","123840","한일진공","KOSDAQ","기계·장비",340,-6,-1.73,34474852160
"2572","007770","한일화학","KOSDAQ","화학",23050,4200,22.28,80905500000
"2573","198940","한주라이트메탈","KOSDAQ","금속",4665,40,0.86,90668076975
"2574","079170","한창산업","KOSDAQ","금속",9470,230,2.49,4.9244e+10
"2575","054920","한컴위드","KOSDAQ","소프트웨어",3280,-20,-0.61,92552025680
"2576","002680","한탑","KOSDAQ","음식료·담배",1306,-10,-0.76,39173231002
"2577","386580","한화플러스제2호스팩","KOSDAQ","금융",2170,-10,-0.46,9027200000
"2578","430460","한화플러스제3호스팩","KOSDAQ","금융",2085,10,0.48,12343200000
"2579","455310","한화플러스제4호스팩","KOSDAQ","금융",1984,-6,-0.3,10039040000
"2580","034810","해성산업","KOSDAQ","금융",8020,-130,-1.6,261105993140
"2581","03481K","해성산업1우","KOSDAQ","금융",9150,-90,-0.97,12708636300
"2582","076610","해성옵틱스","KOSDAQ","IT부품",425,-6,-1.39,54088047450
"2583","059270","해성티피씨","KOSDAQ","금속",6950,10,0.14,69644893600
"2584","220180","핸디소프트","KOSDAQ","소프트웨어",3220,20,0.63,62493760000
"2585","900270","헝셩그룹","KOSDAQ","금융",250,1,0.4,21420500000
"2586","214180","헥토이노베이션","KOSDAQ","소프트웨어",14370,-40,-0.28,190505748450
"2587","234340","헥토파이낸셜","KOSDAQ","소프트웨어",16700,-100,-0.6,157865100000
"2588","084990","헬릭스미스","KOSDAQ","기타서비스",4565,-170,-3.59,189888154885
"2589","170030","현대공업","KOSDAQ","운송장비·부품",7320,0,0,112288800000
"2590","319400","현대무벡스","KOSDAQ","기계·장비",3415,-20,-0.58,401047600880
"2591","048410","현대바이오","KOSDAQ","화학",26800,-600,-2.19,1066868014400
"2592","052260","현대바이오랜드","KOSDAQ","화학",10300,-30,-0.29,1.545e+11
"2593","041440","현대에버다임","KOSDAQ","기계·장비",6980,-240,-3.32,125053289120
"2594","039010","현대에이치티","KOSDAQ","통신장비",6240,90,1.46,5.382e+10
"2595","090850","현대이지웰","KOSDAQ","기타서비스",6540,-150,-2.24,155301200940
"2596","092300","현우산업","KOSDAQ","IT부품",4415,-10,-0.23,82440482640
"2597","138360","협진","KOSDAQ","기계·장비",916,5,0.55,31704577344
"2598","011080","형지I&C","KOSDAQ","섬유·의류",1018,1,0.1,25962423534
"2599","060560","홈센타홀딩스","KOSDAQ","유통",1258,-18,-1.41,160608262450
